benchmark,tool,runs,"budget",tgen,avgcovi,avgcovb,avgcovm
"JXPATH-1","jtexpert",3,240,3.9,0,0,0
"JXPATH-2","jtexpert",3,240,197.3,0.207,0.182,0.204
"JXPATH-3","jtexpert",3,240,197.5,0.591,0.567,0.544
"JXPATH-6","jtexpert",3,240,199.9,0.812,0.739,0.68
"JXPATH-4","jtexpert",3,240,198.1,0.752,0.728,0.666
"JXPATH-5","jtexpert",3,240,196.1,0.277,0.28,0.333
"LA4J-10","jtexpert",3,240,205.1,0.972,0.954,0.723
"LA4J-2","jtexpert",3,240,213.3,0.806,0.75,0.118
"LA4J-4","jtexpert",3,240,220.9,0.264,0.186,0.158
"LA4J-5","jtexpert",3,240,264.8,0.478,0.446,0.136
"LA4J-6","jtexpert",3,240,205.1,0.961,0.9,0.722
"JXPATH-8","jtexpert",3,240,222.2,0.5,0.564,0.469
"LA4J-1","jtexpert",3,240,225.4,0.924,0.899,0.699
"JXPATH-7","jtexpert",3,240,333,0.616,0.484,0.178
"JXPATH-9","jtexpert",3,240,197.1,0,0,0
"LA4J-3","jtexpert",3,240,202.9,0,0,0
"LA4J-7","jtexpert",3,240,214.1,0.26,0.23,0.104
"LA4J-8","jtexpert",3,240,206.7,0.558,0.401,0.396
"OKHTTP-1","jtexpert",3,240,197.7,0.05,0.024,0.009
"LA4J-9","jtexpert",3,240,224.1,0.972,0.925,0.086
"OKHTTP-3","jtexpert",3,240,198.2,0.658,0.53,0.647
"OKHTTP-2","jtexpert",3,240,3.1,0,0,0
"OKHTTP-4","jtexpert",3,240,203.7,0.578,0.499,0.539
"OKHTTP-5","jtexpert",3,240,197.2,0.401,0.267,0.235
"OKHTTP-6","jtexpert",3,240,208.8,0.872,0.766,0.813
"OKHTTP-7","jtexpert",3,240,196.6,0.05,0,0
"RE2J-1","jtexpert",3,240,203.2,0.765,0.679,0.129
"RE2J-3","jtexpert",3,240,196.3,0.645,0.601,0.12
"RE2J-2","jtexpert",3,240,216.6,0.958,0.961,0.8
"OKHTTP-8","jtexpert",3,240,4,0,0,0
"RE2J-4","jtexpert",3,240,197,0.965,0.93,0.777
"RE2J-6","jtexpert",3,240,199.4,0.932,0.829,0.413
"RE2J-5","jtexpert",3,240,197.7,0.957,0.847,0.275
"RE2J-7","jtexpert",3,240,203.2,0.355,0.266,0.179
"RE2J-8","jtexpert",3,240,200.1,0.96,0.942,0.331
"BCEL-10","randoop",3,300,301.8,0,0,0
"BCEL-1","randoop",3,300,1.4,0,0,0
"BCEL-2","randoop",3,300,308,0.035,0,0
"BCEL-5","randoop",3,300,307.5,0.041,0,0.014
"BCEL-8","randoop",3,300,1.4,0,0,0
"BCEL-3","randoop",3,300,308.5,0.833,0.699,0
"BCEL-6","randoop",3,300,303,0.725,0.555,0.7
"BCEL-7","randoop",3,300,302.4,0.284,0.155,0.19
"BCEL-4","randoop",3,300,304.9,0.625,0.569,0.101
"BCEL-9","randoop",3,300,302.5,0.555,0.496,0.266
"FREEHEP-10","randoop",3,300,310.4,0.911,0.791,0.505
"FREEHEP-1","randoop",3,300,305.9,0.049,0.025,0.014
"FREEHEP-2","randoop",3,300,1.4,0,0,0
"FREEHEP-3","randoop",3,300,342.8,0.036,0,0
"FREEHEP-4","randoop",3,300,501.7,0.198,0.206,0
"FREEHEP-6","randoop",3,300,302,0.02,0,0
"FREEHEP-5","randoop",3,300,304.5,0.746,0.536,0
"FREEHEP-7","randoop",3,300,309.5,0.142,0.02,0.047
"FREEHEP-8","randoop",3,300,1.2,0,0,0
"IMAGE-1","randoop",3,300,1.6,0,0,0
"IMAGE-2","randoop",3,300,304.6,0,0,0
"FREEHEP-9","randoop",3,300,303.6,0.099,0.013,0
"GSON-1","randoop",3,300,301.5,0.095,0,0
"GSON-10","randoop",3,300,303.6,0.359,0.097,0.116
"GSON-2","randoop",3,300,303.7,0.41,0.237,0
"GSON-4","randoop",3,300,301.5,0.027,0.002,0
"GSON-3","randoop",3,300,304.9,0.865,0.837,0.636
"GSON-5","randoop",3,300,303.7,0.442,0.26,0
"GSON-6","randoop",3,300,305.1,0.187,0.139,0.129
"GSON-7","randoop",3,300,304.1,0.84,0.421,0.706
"GSON-9","randoop",3,300,301.6,0.032,0.016,0.014
"IMAGE-3","randoop",3,300,306.9,0.113,0.108,0.058
"IMAGE-4","randoop",3,300,311.7,0.094,0.022,0.065
"JXPATH-2","randoop",3,300,1.5,0,0,0
"JXPATH-10","randoop",3,300,312.1,0.033,0.016,0.035
"JXPATH-1","randoop",3,300,314.3,0.06,0.04,0
"JXPATH-3","randoop",3,300,1.3,0,0,0
"JXPATH-4","randoop",3,300,301.6,0.136,0.107,0
"JXPATH-5","randoop",3,300,304.5,0.592,0.32,0.404
"JXPATH-6","randoop",3,300,1.6,0,0,0
"JXPATH-7","randoop",3,300,304.6,0.077,0.008,0.004
"LA4J-5","randoop",3,300,1.5,0,0,0
"LA4J-10","randoop",3,300,301.7,0,0,0
"LA4J-2","randoop",3,300,301.4,0,0,0
"LA4J-4","randoop",3,300,304.3,0.784,0.545,0.069
"LA4J-6","randoop",3,300,301.5,0,0,0
"JXPATH-8","randoop",3,300,305.2,0.243,0.28,0
"LA4J-1","randoop",3,300,304.5,0.838,0.817,0.323
"JXPATH-9","randoop",3,300,301.4,0,0,0
"LA4J-3","randoop",3,300,305.7,0.783,0.746,0.065
"LA4J-7","randoop",3,300,304.8,0.278,0.268,0.02
"LA4J-8","randoop",3,300,304.5,0.787,0.588,0.287
"OKHTTP-1","randoop",3,300,301.4,0.033,0,0
"LA4J-9","randoop",3,300,304.7,0.011,0,0
"OKHTTP-3","randoop",3,300,305.7,0.52,0.328,0.366
"OKHTTP-2","randoop",3,300,306.4,0.272,0.266,0.323
"OKHTTP-5","randoop",3,300,301.4,0,0,0
"OKHTTP-4","randoop",3,300,301.6,0.156,0.129,0.154
"OKHTTP-6","randoop",3,300,302.7,0.359,0.2,0.457
"OKHTTP-7","randoop",3,300,301.3,0.05,0,0
"RE2J-1","randoop",3,300,301.6,0.128,0.065,0.059
"RE2J-3","randoop",3,300,301.5,0.031,0.017,0.034
"RE2J-2","randoop",3,300,302.4,0.909,0.898,0.009
"OKHTTP-8","randoop",3,300,1.4,0,0,0
"RE2J-4","randoop",3,300,1.8,0,0,0
"RE2J-6","randoop",3,300,301.3,0,0,0
"RE2J-5","randoop",3,300,301.8,0.068,0,0
"RE2J-7","randoop",3,300,304,0.323,0.201,0.129
"RE2J-8","randoop",3,300,304.8,0.941,0.887,0.053
"BCEL-10","t3",3,300,39.8,0.722,0.652,0
"BCEL-1","t3",3,300,204.9,0.026,0.034,0
"BCEL-2","t3",3,300,5.1,0,0,0
"BCEL-5","t3",3,300,5.8,0,0,0
"BCEL-8","t3",3,300,13.8,0.42,0.25,0.177
"BCEL-3","t3",3,300,93,0.767,0.723,0
"BCEL-6","t3",3,300,19.9,0.838,0.833,0.44
"BCEL-7","t3",3,300,6,0,0,0
"BCEL-4","t3",3,300,305.5,0.442,0.36,0.05
"BCEL-9","t3",3,300,81.7,0.633,0.622,0.16
"FREEHEP-10","t3",3,300,55,0.911,0.791,0.02
"FREEHEP-1","t3",3,300,12.7,0.049,0.034,0.008
"FREEHEP-2","t3",3,300,2.5,0,0,0
"FREEHEP-3","t3",3,300,10.6,0.036,0,0
"FREEHEP-4","t3",3,300,305.5,0,0,0
"FREEHEP-6","t3",3,300,5.7,0.02,0,0
"FREEHEP-5","t3",3,300,303,0.404,0.215,0.088
"FREEHEP-7","t3",3,300,16.7,0.142,0.02,0
"FREEHEP-8","t3",3,300,3.6,0,0,0
"IMAGE-1","t3",3,300,6.4,0.032,0.005,0
"IMAGE-2","t3",3,300,7.6,0.921,0.916,0.083
"FREEHEP-9","t3",3,300,9.8,0.099,0.013,0
"GSON-1","t3",3,300,8.7,0.095,0,0
"GSON-10","t3",3,300,9.9,0.359,0.097,0.025
"GSON-2","t3",3,300,306.7,0.602,0.454,0.376
"GSON-4","t3",3,300,204.1,0.288,0.257,0.004
"GSON-3","t3",3,300,18.1,0.829,0.683,0.218
"GSON-5","t3",3,300,309.8,0.957,0.746,0.556
"GSON-6","t3",3,300,56,0.763,0.802,0.126
"GSON-7","t3",3,300,28.3,0.826,0.385,0.48
"GSON-9","t3",3,300,8.2,0.032,0.016,0
"IMAGE-3","t3",3,300,16.8,0.325,0.17,0.008
"IMAGE-4","t3",3,300,127.8,0,0,0
"JXPATH-2","t3",3,300,11.1,0.498,0.43,0.333
"JXPATH-10","t3",3,300,10.3,0.277,0.211,0.082
"JXPATH-1","t3",3,300,8.5,0.057,0.039,0
"JXPATH-3","t3",3,300,7.7,0.741,0.677,0.448
"JXPATH-4","t3",3,300,7.7,0.179,0.205,0.032
"JXPATH-5","t3",3,300,10.6,0.808,0.666,0.428
"JXPATH-6","t3",3,300,304.7,0.347,0.289,0.273
"JXPATH-7","t3",3,300,306.8,0.027,0.002,0
"LA4J-5","t3",3,300,306.1,0,0,0
"LA4J-10","t3",3,300,7.1,0.441,0.257,0.188
"LA4J-2","t3",3,300,116.4,0.059,0.051,0.008
"LA4J-4","t3",3,300,305.2,0,0,0
"LA4J-6","t3",3,300,119.6,0.884,0.75,0.111
"JXPATH-8","t3",3,300,16.8,0.304,0.306,0.203
"LA4J-1","t3",3,300,30.9,0.873,0.896,0.045
"JXPATH-9","t3",3,300,18.7,0.424,0.377,0.245
"LA4J-3","t3",3,300,305.7,0.19,0.125,0.047
"LA4J-7","t3",3,300,304.7,0.551,0.409,0.064
"LA4J-8","t3",3,300,305,0.266,0.205,0
"OKHTTP-1","t3",3,300,2.8,0,0,0
"LA4J-9","t3",3,300,479.9,0.378,0.443,0.024
"OKHTTP-3","t3",3,300,9,0.207,0,0
"OKHTTP-2","t3",3,300,16.9,0.022,0,0
"OKHTTP-5","t3",3,300,5,0.123,0.039,0.025
"OKHTTP-4","t3",3,300,304.4,0,0,0
"OKHTTP-6","t3",3,300,2.6,0,0,0
"OKHTTP-7","t3",3,300,3.3,0.05,0,0
"RE2J-1","t3",3,300,12.6,0.248,0.155,0
"RE2J-3","t3",3,300,6,0.046,0.017,0.034
"RE2J-2","t3",3,300,45.6,0.801,0.785,0.379
"OKHTTP-8","t3",3,300,3.2,0,0,0
"RE2J-4","t3",3,300,4.7,0,0,0
"RE2J-6","t3",3,300,18.1,0,0,0
"RE2J-5","t3",3,300,6.3,0.068,0,0
"RE2J-7","t3",3,300,16.8,0.103,0.042,0
"RE2J-8","t3",3,300,53.1,0.95,0.887,0.043
"BCEL-10","evosuite",3,300,205.9,0.781,0.763,0.688
"BCEL-1","evosuite",3,300,230.1,0,0,0
"BCEL-2","evosuite",3,300,282.2,0.079,0.024,0.015
"BCEL-5","evosuite",3,300,198.2,0.427,0.319,0.323
"BCEL-8","evosuite",3,300,226.5,0.972,0.93,0.927
"BCEL-3","evosuite",3,300,281.9,0.872,0.797,0.496
"BCEL-6","evosuite",3,300,277.4,0.763,0.685,0.76
"BCEL-7","evosuite",3,300,186.7,0.298,0.214,0.142
"BCEL-4","evosuite",3,300,290.7,0.918,0.826,0.621
"BCEL-9","evosuite",3,300,138.3,0,0,0
"FREEHEP-10","evosuite",3,300,228,1,0.958,0.782
"FREEHEP-1","evosuite",3,300,270.8,1,0.933,0.382
"FREEHEP-2","evosuite",3,300,225.8,0.99,0.968,0.076
"FREEHEP-3","evosuite",3,300,250,0.916,0.816,0.191
"FREEHEP-4","evosuite",3,300,293,0.708,0.708,0.289
"FREEHEP-6","evosuite",3,300,213.9,0.951,0.895,0.413
"FREEHEP-5","evosuite",3,300,244.3,0.893,0.724,0.533
"FREEHEP-7","evosuite",3,300,281.2,0.96,0.993,0.475
"FREEHEP-8","evosuite",3,300,266.8,0.893,0.861,0.431
"IMAGE-1","evosuite",3,300,268.4,0.627,0.498,0.32
"IMAGE-2","evosuite",3,300,250.1,0.947,0.916,0.725
"FREEHEP-9","evosuite",3,300,235.9,0.414,0.297,0.158
"GSON-1","evosuite",3,300,202.4,0.83,0.703,0.657
"GSON-10","evosuite",3,300,222.1,0.801,0.621,0.536
"GSON-2","evosuite",3,300,231.1,0.551,0.37,0.371
"GSON-4","evosuite",3,300,312.6,0.465,0.416,0.171
"GSON-3","evosuite",3,300,202.3,0.947,0.854,0.835
"GSON-5","evosuite",3,300,215.3,0.535,0.404,0.402
"GSON-6","evosuite",3,300,203.7,0.917,0.918,0.741
"GSON-7","evosuite",3,300,209.2,0.982,0.824,0.913
"GSON-9","evosuite",3,300,223.2,0.555,0.399,0.537
"IMAGE-3","evosuite",3,300,278.7,0.518,0.39,0.18
"IMAGE-4","evosuite",3,300,228.8,0.805,0.778,0.641
"JXPATH-2","evosuite",3,300,244.9,0.783,0.779,0.681
"JXPATH-10","evosuite",3,300,259.4,0.522,0.481,0.353
"JXPATH-1","evosuite",3,300,232.5,0.633,0.768,0.666
"JXPATH-3","evosuite",3,300,246.1,0.87,0.869,0.931
"JXPATH-4","evosuite",3,300,193.8,0.959,0.895,0.826
"JXPATH-5","evosuite",3,300,219.3,0.969,0.886,0.904
"JXPATH-6","evosuite",3,300,263.9,0.826,0.833,0.866
"JXPATH-7","evosuite",3,300,7.1,0,0,0
"LA4J-5","evosuite",3,300,304.4,0.578,0.52,0.203
"LA4J-10","evosuite",3,300,217.7,0.945,0.924,0.691
"LA4J-2","evosuite",3,300,238.7,0.78,0.759,0.17
"LA4J-4","evosuite",3,300,296.8,0.89,0.777,0.438
"LA4J-6","evosuite",3,300,208.6,0.961,0.933,0.629
"JXPATH-8","evosuite",3,300,199.9,0.584,0.604,0.495
"LA4J-1","evosuite",3,300,286.7,0.942,0.87,0.745
"JXPATH-9","evosuite",3,300,204.6,0.941,0.88,0.543
"LA4J-3","evosuite",3,300,195.1,0,0,0
"LA4J-7","evosuite",3,300,198.2,0,0,0
"LA4J-8","evosuite",3,300,293.2,0.863,0.769,0.787
"OKHTTP-1","evosuite",3,300,196.4,0.193,0.177,0.08
"LA4J-9","evosuite",3,300,217.5,0.851,0.847,0.293
"OKHTTP-3","evosuite",3,300,204,0.902,0.767,0.685
"OKHTTP-2","evosuite",3,300,341.2,0.265,0.333,0.323
"OKHTTP-5","evosuite",3,300,196.8,0.275,0.126,0.118
"OKHTTP-4","evosuite",3,300,204.7,0.65,0.564,0.558
"OKHTTP-6","evosuite",3,300,204.3,0.914,0.833,0.836
"OKHTTP-7","evosuite",3,300,194.1,0.245,0.26,0.126
"RE2J-1","evosuite",3,300,263.7,0.685,0.605,0.428
"RE2J-3","evosuite",3,300,222.4,0.416,0.5,0.436
"RE2J-2","evosuite",3,300,273.4,0.95,0.952,0.656
"OKHTTP-8","evosuite",3,300,5.7,0,0,0
"RE2J-4","evosuite",3,300,205.7,0.937,0.954,0.894
"RE2J-6","evosuite",3,300,230.2,0.884,0.842,0.689
"RE2J-5","evosuite",3,300,249.4,0.629,0.58,0.294
"RE2J-7","evosuite",3,300,263.1,0.382,0.313,0.274
"RE2J-8","evosuite",3,300,256.1,0.972,0.928,0.756
"BCEL-10","jtexpert",3,300,247,0.733,0.652,0.608
"BCEL-1","jtexpert",3,300,3.3,0,0,0
"BCEL-2","jtexpert",3,300,265.7,0.057,0.017,0.002
"BCEL-5","jtexpert",3,300,246,0.041,0,0.014
"BCEL-8","jtexpert",3,300,247.5,0.846,0.791,0.812
"BCEL-3","jtexpert",3,300,250.9,0.873,0.752,0.721
"BCEL-6","jtexpert",3,300,246,0.758,0.574,0.693
"BCEL-7","jtexpert",3,300,2.6,0,0,0
"BCEL-4","jtexpert",3,300,3.6,0,0,0
"BCEL-9","jtexpert",3,300,262.6,0.865,0.811,0.64
"FREEHEP-10","jtexpert",3,300,325.2,0.641,0.606,0.369
"FREEHEP-1","jtexpert",3,300,251.8,0.325,0.244,0.086
"FREEHEP-2","jtexpert",3,300,252.6,0.105,0.042,0
"FREEHEP-3","jtexpert",3,300,258.2,0.133,0.031,0
"FREEHEP-4","jtexpert",3,300,249.6,0.189,0.193,0.086
"FREEHEP-6","jtexpert",3,300,255,0.123,0.024,0
"FREEHEP-5","jtexpert",3,300,304.2,0.655,0.451,0.375
"FREEHEP-7","jtexpert",3,300,253.4,0.134,0.02,0.023
"FREEHEP-8","jtexpert",3,300,257.6,0.615,0.527,0.403
"IMAGE-1","jtexpert",3,300,250.2,0.562,0.388,0.47
"IMAGE-2","jtexpert",3,300,247.3,0.929,0.838,0.631
"FREEHEP-9","jtexpert",3,300,260.5,0.135,0.076,0
"GSON-1","jtexpert",3,300,1.3,0,0,0
"GSON-10","jtexpert",3,300,1.3,0,0,0
"GSON-2","jtexpert",3,300,1.4,0,0,0
"GSON-4","jtexpert",3,300,1.3,0,0,0
"GSON-3","jtexpert",3,300,1.3,0,0,0
"GSON-5","jtexpert",3,300,1.3,0,0,0
"GSON-6","jtexpert",3,300,1.3,0,0,0
"GSON-7","jtexpert",3,300,1.3,0,0,0
"GSON-9","jtexpert",3,300,1.5,0,0,0
"IMAGE-3","jtexpert",3,300,3.3,0,0,0
"IMAGE-4","jtexpert",3,300,248.5,0.777,0.726,0.759
"JXPATH-2","jtexpert",3,300,245.1,0.21,0.174,0.2
"JXPATH-10","jtexpert",3,300,244.5,0,0,0
"JXPATH-1","jtexpert",3,300,3.2,0,0,0
"JXPATH-3","jtexpert",3,300,245.1,0.596,0.562,0.551
"JXPATH-4","jtexpert",3,300,245,0.755,0.728,0.663
"JXPATH-5","jtexpert",3,300,244.1,0.277,0.28,0.333
"JXPATH-6","jtexpert",3,300,248.1,0.812,0.739,0.68
"JXPATH-7","jtexpert",3,300,329.7,0.639,0.511,0.278
"LA4J-5","jtexpert",3,300,362.7,0.5,0.452,0.137
"LA4J-10","jtexpert",3,300,252.1,0.954,0.924,0.83
"LA4J-2","jtexpert",3,300,264.8,0.806,0.756,0.15
"LA4J-4","jtexpert",3,300,260.1,0.272,0.212,0.073
"LA4J-6","jtexpert",3,300,254.6,0.961,0.9,0.75
"JXPATH-8","jtexpert",3,300,275,0.506,0.573,0.456
"LA4J-1","jtexpert",3,300,275.3,0.614,0.6,0.503
"JXPATH-9","jtexpert",3,300,244.3,0,0,0
"LA4J-3","jtexpert",3,300,247,0,0,0
"LA4J-7","jtexpert",3,300,254.2,0,0,0
"LA4J-8","jtexpert",3,300,246.5,0,0,0
"OKHTTP-1","jtexpert",3,300,245.8,0.05,0.024,0.009
"LA4J-9","jtexpert",3,300,275.3,0.998,0.94,0.091
"OKHTTP-3","jtexpert",3,300,248.5,0.658,0.53,0.647
"OKHTTP-2","jtexpert",3,300,3,0,0,0
"OKHTTP-5","jtexpert",3,300,245.5,0.504,0.365,0.286
"OKHTTP-4","jtexpert",3,300,249.8,0.578,0.499,0.539
"OKHTTP-6","jtexpert",3,300,257.6,0.877,0.78,0.83
"OKHTTP-7","jtexpert",3,300,244.6,0.05,0,0
"RE2J-1","jtexpert",3,300,167.1,0.515,0.451,0.128
"RE2J-3","jtexpert",3,300,244.3,0.656,0.625,0.074
"RE2J-2","jtexpert",3,300,264.9,0.958,0.961,0.732
"OKHTTP-8","jtexpert",3,300,3.9,0,0,0
"RE2J-4","jtexpert",3,300,246.2,0.965,0.927,0.763
"RE2J-6","jtexpert",3,300,246.5,0.922,0.82,0.432
"RE2J-5","jtexpert",3,300,245.6,0.957,0.85,0.3
"RE2J-7","jtexpert",3,300,250.1,0.357,0.271,0.179
"RE2J-8","jtexpert",3,300,251.9,0.96,0.942,0.277
"BCEL-10","randoop",3,480,481.5,0,0,0
"BCEL-1","randoop",3,480,2.2,0,0,0
"BCEL-2","randoop",3,480,487.9,0.035,0,0
"BCEL-5","randoop",3,480,485.5,0.041,0,0.014
"BCEL-8","randoop",3,480,1.3,0,0,0
"BCEL-3","randoop",3,480,486.8,0.835,0.707,0
"BCEL-6","randoop",3,480,484,0.725,0.555,0.7
"BCEL-7","randoop",3,480,482.6,0.284,0.155,0.19
"BCEL-4","randoop",3,480,489.2,0.598,0.544,0.163
"BCEL-9","randoop",3,480,483.6,0.555,0.498,0.269
"FREEHEP-10","randoop",3,480,494.3,0.911,0.791,0.476
"FREEHEP-1","randoop",3,480,486.5,0.049,0.025,0.02
"FREEHEP-2","randoop",3,480,1.4,0,0,0
"FREEHEP-4","randoop",3,480,961,0,0,0
"FREEHEP-3","randoop",3,480,527.3,0.012,0,0
"FREEHEP-6","randoop",3,480,481.8,0.02,0,0
"FREEHEP-5","randoop",3,480,486.1,0.755,0.569,0
"FREEHEP-7","randoop",3,480,488.8,0.142,0.02,0.047
"FREEHEP-8","randoop",3,480,1.5,0,0,0
"FREEHEP-9","randoop",3,480,484.6,0.099,0.013,0
"GSON-1","randoop",3,480,481.6,0.095,0,0
"GSON-2","randoop",3,480,485.1,0.413,0.237,0
"GSON-10","randoop",3,480,484,0.359,0.097,0.112
"GSON-3","randoop",3,480,485.1,0.865,0.829,0.605
"GSON-4","randoop",3,480,481.8,0.027,0.002,0
"IMAGE-1","randoop",3,480,1.3,0,0,0
"IMAGE-2","randoop",3,480,483.8,0,0,0
"GSON-5","randoop",3,480,485.1,0.442,0.257,0
"GSON-6","randoop",3,480,484.7,0.187,0.139,0.129
"GSON-7","randoop",3,480,484,0.822,0.412,0.713
"GSON-9","randoop",3,480,481.5,0.032,0.016,0.014
"IMAGE-3","randoop",3,480,490.8,0.113,0.108,0.058
"IMAGE-4","randoop",3,480,497.2,0.094,0.022,0.065
"JXPATH-10","randoop",3,480,487.3,0.033,0.016,0.035
"JXPATH-1","randoop",3,480,494.3,0.06,0.04,0
"JXPATH-2","randoop",3,480,1.5,0,0,0
"JXPATH-3","randoop",3,480,1.2,0,0,0
"JXPATH-6","randoop",3,480,1.2,0,0,0
"JXPATH-4","randoop",3,480,481.7,0.136,0.107,0
"JXPATH-5","randoop",3,480,484.9,0.592,0.32,0.404
"JXPATH-7","randoop",3,480,483.4,0.077,0.008,0.005
"LA4J-10","randoop",3,480,481.7,0,0,0
"LA4J-2","randoop",3,480,481.6,0,0,0
"JXPATH-8","randoop",3,480,488.1,0.243,0.28,0
"LA4J-1","randoop",3,480,483.5,0.791,0.74,0.31
"JXPATH-9","randoop",3,480,481.3,0,0,0
"LA4J-3","randoop",3,480,486,0.793,0.76,0.103
"LA4J-4","randoop",3,480,485.6,0.775,0.535,0.13
"LA4J-5","randoop",3,480,1.7,0,0,0
"LA4J-6","randoop",3,480,481.6,0,0,0
"LA4J-8","randoop",3,480,485.9,0.847,0.72,0.121
"LA4J-9","randoop",3,480,483.6,0.011,0,0
"LA4J-7","randoop",3,480,485.7,0.25,0.228,0.067
"OKHTTP-1","randoop",3,480,482.2,0.033,0,0
"OKHTTP-2","randoop",3,480,485.6,0.272,0.266,0.323
"OKHTTP-3","randoop",3,480,486,0.52,0.328,0.366
"OKHTTP-4","randoop",3,480,481.7,0.156,0.129,0.154
"OKHTTP-5","randoop",3,480,481.5,0,0,0
"OKHTTP-6","randoop",3,480,482.9,0.359,0.2,0.457
"OKHTTP-7","randoop",3,480,481.5,0.05,0,0
"RE2J-1","randoop",3,480,481.4,0.128,0.065,0.059
"RE2J-3","randoop",3,480,481.3,0.031,0.017,0.034
"RE2J-2","randoop",3,480,483.7,0.909,0.904,0.009
"OKHTTP-8","randoop",3,480,2.2,0,0,0
"RE2J-4","randoop",3,480,2.2,0,0,0
"RE2J-5","randoop",3,480,481.6,0.068,0,0
"RE2J-6","randoop",3,480,481.7,0,0,0
"RE2J-7","randoop",3,480,483.2,0.304,0.182,0.12
"RE2J-8","randoop",3,480,484.1,0.936,0.874,0.053
"BCEL-10","t3",3,480,47,0.722,0.652,0
"BCEL-1","t3",3,480,0,0,0,0
"BCEL-2","t3",3,480,9.8,0,0,0
"BCEL-5","t3",3,480,9.5,0,0,0
"BCEL-8","t3",3,480,13.6,0.628,0.375,0.395
"BCEL-3","t3",3,480,116.4,0.809,0.74,0
"BCEL-6","t3",3,480,34.5,0.838,0.827,0.466
"BCEL-7","t3",3,480,8.8,0,0,0
"BCEL-4","t3",3,480,485.2,0.484,0.41,0.064
"BCEL-9","t3",3,480,85.9,0.634,0.627,0.225
"FREEHEP-10","t3",3,480,80.4,0.911,0.791,0.029
"FREEHEP-1","t3",3,480,8.9,0.049,0.034,0.008
"FREEHEP-2","t3",3,480,4.9,0,0,0
"FREEHEP-4","t3",3,480,484.3,0,0,0
"FREEHEP-3","t3",3,480,18.7,0.036,0,0
"FREEHEP-6","t3",3,480,3.8,0.02,0,0
"FREEHEP-5","t3",3,480,483.6,0.567,0.29,0.2
"FREEHEP-7","t3",3,480,11,0.142,0.02,0
"FREEHEP-8","t3",3,480,2.6,0,0,0
"FREEHEP-9","t3",3,480,6.9,0.099,0.013,0
"GSON-1","t3",3,480,8.8,0.095,0,0
"GSON-2","t3",3,480,488,0.631,0.478,0.31
"GSON-10","t3",3,480,17.3,0.359,0.097,0.025
"GSON-3","t3",3,480,23.2,0.829,0.687,0.218
"GSON-4","t3",3,480,324.9,0.342,0.306,0.041
"IMAGE-1","t3",3,480,11.2,0.032,0.005,0
"IMAGE-2","t3",3,480,8.4,0.921,0.916,0.083
"GSON-5","t3",3,480,486.1,0.957,0.746,0.321
"GSON-6","t3",3,480,56.8,0.763,0.798,0.104
"GSON-7","t3",3,480,22.4,0.843,0.403,0.466
"GSON-9","t3",3,480,6.9,0.032,0.016,0
"IMAGE-3","t3",3,480,19.3,0.328,0.172,0.008
"IMAGE-4","t3",3,480,204.5,0.247,0.221,0
"JXPATH-10","t3",3,480,8.9,0.301,0.222,0.065
"JXPATH-1","t3",3,480,14,0.057,0.039,0
"JXPATH-2","t3",3,480,27.3,0.486,0.426,0.321
"JXPATH-3","t3",3,480,7.2,0.779,0.697,0.442
"JXPATH-6","t3",3,480,485,0.538,0.413,0.213
"JXPATH-4","t3",3,480,10.5,0.179,0.205,0.032
"JXPATH-5","t3",3,480,17.7,0.827,0.686,0.404
"JXPATH-7","t3",3,480,485.8,0.082,0.02,0.014
"LA4J-10","t3",3,480,13.4,0.405,0.227,0.188
"LA4J-2","t3",3,480,376.9,0.061,0.052,0.009
"JXPATH-8","t3",3,480,19.3,0.304,0.306,0.225
"LA4J-1","t3",3,480,32.9,0.87,0.894,0.055
"JXPATH-9","t3",3,480,22.1,0.43,0.387,0.158
"LA4J-3","t3",3,480,486.5,0.201,0.157,0.006
"LA4J-4","t3",3,480,488.2,0.229,0.156,0.023
"LA4J-5","t3",3,480,487.4,0.127,0.144,0.011
"LA4J-6","t3",3,480,35.1,0.884,0.75,0.111
"LA4J-8","t3",3,480,484.6,0,0,0
"LA4J-9","t3",3,480,484.7,0.343,0.403,0.026
"LA4J-7","t3",3,480,484.7,0.444,0.355,0.018
"OKHTTP-1","t3",3,480,5.8,0,0,0
"OKHTTP-2","t3",3,480,17.5,0.022,0,0
"OKHTTP-3","t3",3,480,9.1,0.207,0,0
"OKHTTP-4","t3",3,480,486.7,0,0,0
"OKHTTP-5","t3",3,480,5.4,0.275,0.174,0.133
"OKHTTP-6","t3",3,480,2.6,0,0,0
"OKHTTP-7","t3",3,480,3.5,0.05,0,0
"RE2J-1","t3",3,480,17.3,0.264,0.169,0
"RE2J-3","t3",3,480,6.3,0.046,0.017,0.034
"RE2J-2","t3",3,480,51.9,0.801,0.785,0.333
"OKHTTP-8","t3",3,480,5.8,0,0,0
"RE2J-4","t3",3,480,5.4,0,0,0
"RE2J-5","t3",3,480,7.5,0.068,0,0
"RE2J-6","t3",3,480,17.3,0,0,0
"RE2J-7","t3",3,480,12.4,0.103,0.042,0
"RE2J-8","t3",3,480,52,0.944,0.874,0.037
"BCEL-10","evosuite",3,480,316.4,0.792,0.773,0.653
"BCEL-1","evosuite",3,480,193.9,0,0,0
"BCEL-2","evosuite",3,480,400.6,0.079,0.021,0.015
