tool,"benchmark","budget",runs,tgen,avgcovi,avgcovb,avgcovm
"utbot","SPOON-165",30,6,18.0566666666667,0.60000004,0.75,0
"utbot","SPOON-165",120,10,69.4192,0.566666704,0.7,0.033333336
"utbot","SPOON-167",30,6,4.2445,0.9230769,0.677083333333333,0.555555533333333
"utbot","SPOON-167",120,10,4.8606,0.9230769,0.6875,0.66666664
"utbot","SPOON-169",30,6,26.3783333333333,0.3875,0.250000006666667,0.0566666666666667
"utbot","SPOON-169",120,10,96.0929,0,0,0
"utbot","SPOON-19",30,6,13.6098333333333,0.90909096,0.822916666666667,0
"utbot","SPOON-19",120,10,51.8707,0.90909096,0.875,0
"utbot","SPOON-9",30,6,17.0561666666667,0.929487175,0.74107145,0
"utbot","SPOON-9",120,10,71.1058,0.9615385,0.92321427,0
"utbot-mocks","FASTJSON-104",30,10,37.7384,0,0,0
"utbot-mocks","FASTJSON-104",120,10,57.8539,0,0,0
"utbot-mocks","FASTJSON-105",30,10,18.1412,0,0,0
"utbot-mocks","FASTJSON-105",120,10,24.7768,0,0,0
"utbot-mocks","FASTJSON-15",30,10,20.5734,0,0,0
"utbot-mocks","FASTJSON-15",120,10,47.7813,0,0,0
"utbot-mocks","FASTJSON-17",30,10,3.4656,0.20833332,0.475,0.33333336
"utbot-mocks","FASTJSON-17",120,10,3.4092,0.20833332,0.5,0.33333336
"utbot-mocks","FASTJSON-19",30,10,16.6175,0,0,0
"utbot-mocks","FASTJSON-19",120,10,56.1269,0,0,0
"utbot-mocks","FASTJSON-25",30,10,9.6937,0.58139534,0,0
"utbot-mocks","FASTJSON-25",120,10,29.1121,0.6511628,0.08333334,0.125
"utbot-mocks","FASTJSON-26",30,10,23.1065,0,0,0
"utbot-mocks","FASTJSON-26",120,10,85.0059,0,0,0
"utbot-mocks","FASTJSON-31",30,10,27.1662,0,0,0
"utbot-mocks","FASTJSON-31",120,10,98.6725,0,0,0
"utbot-mocks","FASTJSON-32",30,10,2.7656,0.071428576,0,0
"utbot-mocks","FASTJSON-32",120,10,2.7852,0.071428576,0,0
"utbot-mocks","FASTJSON-39",30,10,20.0477,0.51111115,0.45,0.51724136
"utbot-mocks","FASTJSON-39",120,10,69.68,0.51111115,0.45,0.51724136
"utbot-mocks","FASTJSON-4",30,9,10.1435555555556,0,0,0
"utbot-mocks","FASTJSON-4",120,10,10.3553,0,0,0
"utbot-mocks","FASTJSON-49",30,10,14.6313,0,0,0
"utbot-mocks","FASTJSON-49",120,10,53.4813,0,0,0
"utbot-mocks","FASTJSON-50",30,10,25.38,0,0,0
"utbot-mocks","FASTJSON-50",120,10,72.061,0,0,0
"utbot-mocks","FASTJSON-59",30,10,18.537,0.83870964,0.7741935,0.6025641
"utbot-mocks","FASTJSON-59",120,10,50.2111,0.847311816,0.78709678,0.612820532
"utbot-mocks","FASTJSON-64",30,10,28.4276,0,0,0
"utbot-mocks","FASTJSON-64",120,10,65.9928,0,0,0
"utbot-mocks","FASTJSON-72",30,10,17.891,0,0,0
"utbot-mocks","FASTJSON-72",120,10,61.2577,0,0,0
"utbot-mocks","FASTJSON-79",30,10,45.8608,0,0,0
"utbot-mocks","FASTJSON-79",120,10,90.1859,0,0,0
"utbot-mocks","FASTJSON-85",30,10,18.161,0,0,0
"utbot-mocks","FASTJSON-85",120,10,48.9838,0,0,0
"utbot-mocks","FASTJSON-9",30,9,12.1997777777778,0,0,0
"utbot-mocks","FASTJSON-9",120,10,39.5802,0,0,0
"utbot-mocks","FASTJSON-93",30,10,9.3788,1,1,0.7534247
"utbot-mocks","FASTJSON-93",120,10,9.486,1,1,0.7534247
"utbot-mocks","GUAVA-110",30,10,22.9949,0,0,0
"utbot-mocks","GUAVA-110",120,10,74.4448,0,0,0
"utbot-mocks","GUAVA-114",30,10,23.8993,0.28813559,0.21428572,0.20588236
"utbot-mocks","GUAVA-114",120,10,89.884,0.28813559,0.21428572,0.20588236
"utbot-mocks","GUAVA-115",30,10,21.3311,0,0,0
"utbot-mocks","GUAVA-115",120,10,70.1627,0,0,0
"utbot-mocks","GUAVA-153",30,10,7.928,0,0,0
"utbot-mocks","GUAVA-153",120,10,8.0641,0,0,0
"utbot-mocks","GUAVA-174",30,10,25.3059,0,0,0
"utbot-mocks","GUAVA-174",120,10,69.0294,0,0,0
"utbot-mocks","GUAVA-197",30,10,20.2203,0,0,0
"utbot-mocks","GUAVA-197",120,10,58.1384,0,0,0
"utbot-mocks","GUAVA-21",30,10,21.8355,0,0,0
"utbot-mocks","GUAVA-21",120,10,84.1901,0,0,0
"utbot-mocks","GUAVA-249",30,10,15.1849,0,0,0
"utbot-mocks","GUAVA-249",120,10,55.4347,0,0,0
"utbot-mocks","GUAVA-260",30,10,6.6766,0,0,0
"utbot-mocks","GUAVA-260",120,10,22.0642,0,0,0
"utbot-mocks","GUAVA-275",30,10,8.3392,0,0,0
"utbot-mocks","GUAVA-275",120,10,21.1667,0,0,0
"utbot-mocks","GUAVA-45",30,10,22.5193,0,0,0
"utbot-mocks","GUAVA-45",120,10,60.1951,0,0,0
"utbot-mocks","GUAVA-6",30,10,25.4566,0,0,0
"utbot-mocks","GUAVA-6",120,10,85.9806,0,0,0
"utbot-mocks","GUAVA-71",30,10,27.1308,0,0,0
"utbot-mocks","GUAVA-71",120,10,103.7068,0,0,0
"utbot-mocks","GUAVA-78",30,10,4.6125,0.024,0.023076924,0.032142858
"utbot-mocks","GUAVA-78",120,10,10.5418,0.012,0.011538462,0.016071429
"utbot-mocks","GUAVA-85",30,10,15.146,0,0,0
"utbot-mocks","GUAVA-85",120,10,29.5148,0,0,0
"utbot-mocks","SEATA-12",30,10,27.3802,0,0,0
"utbot-mocks","SEATA-12",120,10,79.9764,0,0,0
"utbot-mocks","SEATA-14",30,10,8.4009,0,0,0
"utbot-mocks","SEATA-14",120,10,17.3745,0,0,0
"utbot-mocks","SEATA-15",30,10,19.9416,0,0,0
"utbot-mocks","SEATA-15",120,10,53.1063,0,0,0
"utbot-mocks","SEATA-16",30,10,14.8465,0.8571429,0.75,0.8
"utbot-mocks","SEATA-16",120,10,40.9086,1,1,1
"utbot-mocks","SEATA-19",30,10,10.2823,0,0,0
"utbot-mocks","SEATA-19",120,10,18.1767,0,0,0
"utbot-mocks","SEATA-21",30,10,26.8165,0,0,0
"utbot-mocks","SEATA-21",120,10,78.6381,0,0,0
"utbot-mocks","SEATA-24",30,10,7.8037,0,0,0
"utbot-mocks","SEATA-24",120,10,17.4556,0,0,0
"utbot-mocks","SEATA-25",30,10,7.5279,0,0,0
"utbot-mocks","SEATA-25",120,10,7.598,0,0,0
"utbot-mocks","SEATA-26",30,10,26.6545,0.0061728394,0,0
"utbot-mocks","SEATA-26",120,10,91.9658,0,0,0
"utbot-mocks","SEATA-29",30,10,10.8877,0,0,0
"utbot-mocks","SEATA-29",120,10,21.2382,0,0,0
"utbot-mocks","SEATA-32",30,9,6.25744444444444,0,0,0
"utbot-mocks","SEATA-32",120,10,15.4162,0,0,0
"utbot-mocks","SEATA-4",30,10,9.332,0.63636364,0.4,0.61538464
"utbot-mocks","SEATA-4",120,10,35.2228,0.63636364,0.4,0.61538464
"utbot-mocks","SEATA-6",30,10,23.377,0.49411766,0.34375,0.56666668
"utbot-mocks","SEATA-6",120,10,88.4947,0.58823532,0.415625,0.56666668
"utbot-mocks","SEATA-8",30,10,13.0622,0,0,0
"utbot-mocks","SEATA-8",120,10,27.4333,0,0,0
"utbot-mocks","SEATA-9",30,10,8.414,0,0,0
"utbot-mocks","SEATA-9",120,10,21.0554,0,0,0
"utbot-mocks","SPOON-101",30,10,12.259,0.932352925,0.94583332,0.961764675
"utbot-mocks","SPOON-101",120,10,35.5031,1,0.9583333,1
"utbot-mocks","SPOON-103",30,10,15.119,0,0,0
"utbot-mocks","SPOON-103",120,10,21.2928,0,0,0
"utbot-mocks","SPOON-107",30,10,4.6772,0,0,0
"utbot-mocks","SPOON-107",120,10,4.7152,0,0,0
"utbot-mocks","SPOON-11",30,10,29.6654,0,0,0
"utbot-mocks","SPOON-11",120,10,101.7635,0,0,0
"utbot-mocks","SPOON-13",30,10,17.9062,0,0,0
"utbot-mocks","SPOON-13",120,10,21.7406,0,0,0
"utbot-mocks","SPOON-151",30,10,14.4726,0,0,0
"utbot-mocks","SPOON-151",120,10,44.1132,0,0,0
"utbot-mocks","SPOON-155",30,10,12.5589,0.44,0.375,0.26666668
"utbot-mocks","SPOON-155",120,10,38.5675,0.56,0.5,0.33333336
"utbot-mocks","SPOON-157",30,10,11.4187,0.317948714,0.25,0.0353293415
"utbot-mocks","SPOON-157",120,10,13.3027,0.355944049,0.35,0.035928144
"utbot-mocks","SPOON-159",30,10,21.1022,0.50000002,0.0909090925,0.3125
"utbot-mocks","SPOON-159",120,10,79.1619,0.484615413,0.250000006,0.45
"utbot-mocks","SPOON-163",30,10,7.0069,0,0,0
"utbot-mocks","SPOON-163",120,10,10.206,0,0,0
"utbot-mocks","SPOON-165",30,10,15.7397,0.86666664,1,1
"utbot-mocks","SPOON-165",120,10,22.1821,0.86666664,1,1
"utbot-mocks","SPOON-167",30,10,4.4262,0.9230769,0.6125,0.8333333
"utbot-mocks","SPOON-167",120,10,4.4526,0.9230769,0.6125,0.8333333
"utbot-mocks","SPOON-169",30,10,23.8332,0,0,0
"utbot-mocks","SPOON-169",120,10,75.7831,0,0,0
"utbot-mocks","SPOON-19",30,10,2.7952,0.45454548,0.3125,0.375
"utbot-mocks","SPOON-19",120,10,2.8559,0.45454548,0.3125,0.375
"utbot-mocks","SPOON-9",30,10,21.1456,0.92564101,0.71785714,0.8709677
"utbot-mocks","SPOON-9",120,10,74.6464,0.9615385,0.79285716,0.93548386
